source,date,mmdd,month,day,weekday,value,abundance,description
watershed_wq_total_phosphorus,2024-10-19,10-19,October,19,Saturday,,No Data,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
watershed_wq_total_plankton,2024-10-19,10-19,October,19,Saturday,,No Data,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
watershed_wq_dissolved_oxygen,2024-10-19,10-19,October,19,Saturday,,No Data,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-19,10-19,October,19,Saturday,156.0,Very Low,Number of unsanitary condition complaints to 311
watershed_wq_temperature,2024-10-19,10-19,October,19,Saturday,,No Data,Daily median water temperature (°C) across NYC DEP watershed reservoirs
arrests,2024-10-19,10-19,October,19,Saturday,665.0,Low,Number of NYPD arrests
dog_bites,2024-10-20,10-20,October,20,Sunday,13.0,High,Number of dog bite incidents reported to DOHMH
watershed_wq_temperature,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_fecal_coliform,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
311_heat_hotwater,2024-10-20,10-20,October,20,Sunday,359.0,Medium,Number of heat and hot water complaints to 311
watershed_wq_total_phosphorus,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
watershed_wq_dissolved_oxygen,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
311_dhs,2024-10-20,10-20,October,20,Sunday,170.0,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
watershed_wq_ph,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median pH (SU) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-20,10-20,October,20,Sunday,160.0,Very Low,Number of unsanitary condition complaints to 311
311_noise_street,2024-10-20,10-20,October,20,Sunday,1162.0,Very High,Number of street and sidewalk noise complaints to 311
arrests,2024-10-20,10-20,October,20,Sunday,560.0,Very Low,Number of NYPD arrests
watershed_wq_total_plankton,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
ferry_ridership,2024-10-20,10-20,October,20,Sunday,40097.0,Very High,Number of NYC Ferry boardings
watershed_wq_total_nitrogen,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
311_street_condition,2024-10-20,10-20,October,20,Sunday,100.0,Very Low,Number of street condition complaints to 311
watershed_wq_turbidity,2024-10-20,10-20,October,20,Sunday,,No Data,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
arrests,2024-10-21,10-21,October,21,Monday,641.0,Low,Number of NYPD arrests
ferry_ridership,2024-10-21,10-21,October,21,Monday,38905.0,Very High,Number of NYC Ferry boardings
dog_bites,2024-10-21,10-21,October,21,Monday,15.0,Very High,Number of dog bite incidents reported to DOHMH
watershed_wq_fecal_coliform,2024-10-21,10-21,October,21,Monday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
watershed_wq_total_phosphorus,2024-10-21,10-21,October,21,Monday,20.0,High,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-21,10-21,October,21,Monday,14.3,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
311_noise_street,2024-10-21,10-21,October,21,Monday,529.0,High,Number of street and sidewalk noise complaints to 311
watershed_wq_ph,2024-10-21,10-21,October,21,Monday,6.385,Very Low,Daily median pH (SU) across NYC DEP watershed reservoirs
watershed_wq_total_nitrogen,2024-10-21,10-21,October,21,Monday,,No Data,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
311_street_condition,2024-10-21,10-21,October,21,Monday,176.0,Medium,Number of street condition complaints to 311
watershed_wq_total_plankton,2024-10-21,10-21,October,21,Monday,660.0,High,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-21,10-21,October,21,Monday,427.0,High,Number of unsanitary condition complaints to 311
watershed_wq_turbidity,2024-10-21,10-21,October,21,Monday,1.1,Medium,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
watershed_wq_dissolved_oxygen,2024-10-21,10-21,October,21,Monday,7.85,Low,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
311_dhs,2024-10-21,10-21,October,21,Monday,222.0,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_heat_hotwater,2024-10-21,10-21,October,21,Monday,337.0,Medium,Number of heat and hot water complaints to 311
watershed_wq_ph,2024-10-22,10-22,October,22,Tuesday,6.82,Very Low,Daily median pH (SU) across NYC DEP watershed reservoirs
watershed_wq_turbidity,2024-10-22,10-22,October,22,Tuesday,1.6,High,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
watershed_wq_total_plankton,2024-10-22,10-22,October,22,Tuesday,260.0,Low,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
watershed_wq_total_phosphorus,2024-10-22,10-22,October,22,Tuesday,12.0,Low,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
arrests,2024-10-22,10-22,October,22,Tuesday,809.0,High,Number of NYPD arrests
watershed_wq_dissolved_oxygen,2024-10-22,10-22,October,22,Tuesday,7.8,Low,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-22,10-22,October,22,Tuesday,446.0,Very High,Number of unsanitary condition complaints to 311
311_dhs,2024-10-22,10-22,October,22,Tuesday,219.0,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_street_condition,2024-10-22,10-22,October,22,Tuesday,189.0,Medium,Number of street condition complaints to 311
watershed_wq_temperature,2024-10-22,10-22,October,22,Tuesday,15.1,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
311_noise_street,2024-10-22,10-22,October,22,Tuesday,511.0,High,Number of street and sidewalk noise complaints to 311
watershed_wq_total_nitrogen,2024-10-22,10-22,October,22,Tuesday,0.13,Very Low,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
dog_bites,2024-10-22,10-22,October,22,Tuesday,13.0,High,Number of dog bite incidents reported to DOHMH
watershed_wq_fecal_coliform,2024-10-22,10-22,October,22,Tuesday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
311_heat_hotwater,2024-10-22,10-22,October,22,Tuesday,226.0,Medium,Number of heat and hot water complaints to 311
ferry_ridership,2024-10-22,10-22,October,22,Tuesday,35562.0,Very High,Number of NYC Ferry boardings
watershed_wq_dissolved_oxygen,2024-10-23,10-23,October,23,Wednesday,5.9,Very Low,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
311_dhs,2024-10-23,10-23,October,23,Wednesday,233.0,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
watershed_wq_total_phosphorus,2024-10-23,10-23,October,23,Wednesday,22.0,High,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
311_noise_street,2024-10-23,10-23,October,23,Wednesday,446.0,High,Number of street and sidewalk noise complaints to 311
arrests,2024-10-23,10-23,October,23,Wednesday,907.0,Very High,Number of NYPD arrests
dog_bites,2024-10-23,10-23,October,23,Wednesday,12.0,Medium,Number of dog bite incidents reported to DOHMH
watershed_wq_total_plankton,2024-10-23,10-23,October,23,Wednesday,265.0,Low,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-23,10-23,October,23,Wednesday,15.3,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
311_street_condition,2024-10-23,10-23,October,23,Wednesday,150.0,Low,Number of street condition complaints to 311
watershed_wq_ph,2024-10-23,10-23,October,23,Wednesday,7.36,High,Daily median pH (SU) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-23,10-23,October,23,Wednesday,409.0,High,Number of unsanitary condition complaints to 311
watershed_wq_total_nitrogen,2024-10-23,10-23,October,23,Wednesday,0.33,High,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
watershed_wq_turbidity,2024-10-23,10-23,October,23,Wednesday,1.7,High,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
watershed_wq_fecal_coliform,2024-10-23,10-23,October,23,Wednesday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
ferry_ridership,2024-10-23,10-23,October,23,Wednesday,22285.0,High,Number of NYC Ferry boardings
311_heat_hotwater,2024-10-23,10-23,October,23,Wednesday,205.0,Medium,Number of heat and hot water complaints to 311
watershed_wq_total_plankton,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-24,10-24,October,24,Thursday,396.0,High,Number of unsanitary condition complaints to 311
311_street_condition,2024-10-24,10-24,October,24,Thursday,126.0,Low,Number of street condition complaints to 311
watershed_wq_total_nitrogen,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
311_noise_street,2024-10-24,10-24,October,24,Thursday,414.0,Medium,Number of street and sidewalk noise complaints to 311
watershed_wq_turbidity,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
dog_bites,2024-10-24,10-24,October,24,Thursday,13.0,High,Number of dog bite incidents reported to DOHMH
311_heat_hotwater,2024-10-24,10-24,October,24,Thursday,232.0,Medium,Number of heat and hot water complaints to 311
watershed_wq_total_phosphorus,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
watershed_wq_fecal_coliform,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
311_dhs,2024-10-24,10-24,October,24,Thursday,172.0,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
watershed_wq_ph,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median pH (SU) across NYC DEP watershed reservoirs
arrests,2024-10-24,10-24,October,24,Thursday,819.0,High,Number of NYPD arrests
ferry_ridership,2024-10-24,10-24,October,24,Thursday,21326.0,Medium,Number of NYC Ferry boardings
watershed_wq_dissolved_oxygen,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-24,10-24,October,24,Thursday,,No Data,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_total_phosphorus,2024-10-25,10-25,October,25,Friday,,No Data,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
watershed_wq_total_plankton,2024-10-25,10-25,October,25,Friday,,No Data,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-25,10-25,October,25,Friday,350.0,Medium,Number of unsanitary condition complaints to 311
311_dhs,2024-10-25,10-25,October,25,Friday,180.0,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_street_condition,2024-10-25,10-25,October,25,Friday,101.0,Very Low,Number of street condition complaints to 311
watershed_wq_temperature,2024-10-25,10-25,October,25,Friday,14.6,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
311_heat_hotwater,2024-10-25,10-25,October,25,Friday,627.0,Medium,Number of heat and hot water complaints to 311
watershed_wq_ph,2024-10-25,10-25,October,25,Friday,6.76,Very Low,Daily median pH (SU) across NYC DEP watershed reservoirs
311_noise_street,2024-10-25,10-25,October,25,Friday,510.0,High,Number of street and sidewalk noise complaints to 311
watershed_wq_turbidity,2024-10-25,10-25,October,25,Friday,0.66,Very Low,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
watershed_wq_fecal_coliform,2024-10-25,10-25,October,25,Friday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
dog_bites,2024-10-25,10-25,October,25,Friday,11.0,Medium,Number of dog bite incidents reported to DOHMH
arrests,2024-10-25,10-25,October,25,Friday,735.0,Medium,Number of NYPD arrests
watershed_wq_dissolved_oxygen,2024-10-25,10-25,October,25,Friday,,No Data,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
ferry_ridership,2024-10-25,10-25,October,25,Friday,19850.0,Medium,Number of NYC Ferry boardings
watershed_wq_total_nitrogen,2024-10-25,10-25,October,25,Friday,,No Data,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
311_unsanitary,2024-10-26,10-26,October,26,Saturday,178.0,Very Low,Number of unsanitary condition complaints to 311
dog_bites,2024-10-26,10-26,October,26,Saturday,19.0,Very High,Number of dog bite incidents reported to DOHMH
watershed_wq_total_plankton,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
311_street_condition,2024-10-26,10-26,October,26,Saturday,79.0,Very Low,Number of street condition complaints to 311
watershed_wq_total_phosphorus,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
arrests,2024-10-26,10-26,October,26,Saturday,588.0,Low,Number of NYPD arrests
watershed_wq_turbidity,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
311_dhs,2024-10-26,10-26,October,26,Saturday,162.0,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
watershed_wq_ph,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median pH (SU) across NYC DEP watershed reservoirs
watershed_wq_fecal_coliform,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median fecal coliform (CFU/100mL) across NYC DEP watershed reservoirs
watershed_wq_dissolved_oxygen,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
ferry_ridership,2024-10-26,10-26,October,26,Saturday,28106.0,Very High,Number of NYC Ferry boardings
311_noise_street,2024-10-26,10-26,October,26,Saturday,732.0,Very High,Number of street and sidewalk noise complaints to 311
311_heat_hotwater,2024-10-26,10-26,October,26,Saturday,627.0,Medium,Number of heat and hot water complaints to 311
watershed_wq_total_nitrogen,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-26,10-26,October,26,Saturday,,No Data,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_dissolved_oxygen,2024-10-27,10-27,October,27,Sunday,,No Data,Daily median dissolved oxygen (mg/L) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-27,10-27,October,27,Sunday,,No Data,Daily median pH (SU) across NYC DEP watershed reservoirs
311_dhs,2024-10-27,10-27,October,27,Sunday,140.0,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
arrests,2024-10-27,10-27,October,27,Sunday,556.0,Very Low,Number of NYPD arrests
watershed_wq_turbidity,2024-10-27,10-27,October,27,Sunday,,No Data,Daily median turbidity (NTU) across NYC DEP watershed reservoirs
311_heat_hotwater,2024-10-27,10-27,October,27,Sunday,1265.0,High,Number of heat and hot water complaints to 311
watershed_wq_total_phosphorus,2024-10-27,10-27,October,27,Sunday,,No Data,Daily median total phosphorus (µg/L) across NYC DEP watershed reservoirs
311_street_condition,2024-10-27,10-27,October,27,Sunday,90.0,Very Low,Number of street condition complaints to 311
watershed_wq_total_plankton,2024-10-27,10-27,October,27,Sunday,,No Data,Daily median total plankton (ASU/mL) across NYC DEP watershed reservoirs
dog_bites,2024-10-27,10-27,October,27,Sunday,14.0,High,Number of dog bite incidents reported to DOHMH
watershed_wq_total_nitrogen,2024-10-27,10-27,October,27,Sunday,,No Data,Daily median total nitrogen (mg/L) across NYC DEP watershed reservoirs
